"","MSSubClass","LotArea","OverallQual","OverallCond","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","X2ndFlrSF","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","Fireplaces","WoodDeckSF","OpenPorchSF","MoSold","YrSold","logSalePrice","LotFrontage","MasVnrArea","Comp.1","Comp.2","Comp.3","Comp.4","MSZoningOther","MSZoningFV","MSZoningRL","MSZoningRM","AlleyPave","Alleynone","LotShapeIR2","LotShapeOther","LotShapeReg","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCulDSac","LotConfigFR2","LotConfigOther","LotConfigInside","LandSlopeMod","LandSlopeOther","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","Condition1Feedr","Condition1Norm","Condition1Other","Condition1RRAn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleOther","HouseStyle1Story","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofMatlCompShg","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior1stWdShing","Exterior2ndBrkFace","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd.Sdng","Exterior2ndWd.Shng","ExterQualOther","ExterQualGd","ExterQualTA","ExterCondFa","ExterCondGd","ExterCondTA","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationOther","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualnone","BsmtCondGd","BsmtCondOther","BsmtCondTA","BsmtCondnone","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposurenone","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1none","BsmtFinType2BLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2none","HeatingGasA","HeatingQCFa","HeatingQCGd","HeatingQCOther","HeatingQCTA","CentralAirY","KitchenQualFa","KitchenQualGd","KitchenQualTA","FunctionalMin1","FunctionalMin2","FunctionalTyp","FireplaceQuFa","FireplaceQuGd","FireplaceQuOther","FireplaceQuTA","FireplaceQunone","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypenone","GarageFinishRFn","GarageFinishUnf","GarageFinishnone","GarageQualFa","GarageQualTA","GarageQualnone","GarageCondFa","GarageCondTA","GarageCondnone","PavedDriveP","PavedDriveY","FenceGdWo","FenceMnPrv","FenceOther","Fencenone","MiscFeatureShed","MiscFeaturenone","SaleTypeOther","SaleTypeNew","SaleTypeWD","SaleConditionOther","SaleConditionNormal","SaleConditionPartial","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","ElectricalFuseF","ElectricalOther","ElectricalSBrkr","Id"
"876",0.0733498308209929,-0.204873628613397,1.37432370021816,-0.518809840504761,1.07211481863739,-0.858795996175739,1.25096385330573,2.47179208854042,-0.819683507644112,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,0.917166810034483,3.68719088587486,0.620678326978875,-0.614228161849104,1.49958042647571,0.284471172043756,-0.615765424106434,-1.3327178230611,-0.8882241029913,-1.97551410538379,-1.98040212859484,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-0.405168860489104,0,0,1,0,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,876
"877",-0.872263882191367,3.34623726708489,-1.51794671753826,-0.518809840504761,-1.05910983630956,0.434881887955902,-0.308329032816537,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,-1.96843697984729,-0.614228161849104,-0.579798393225728,1.25737590789554,-0.615765424106434,0.261106345449417,0.50879247058432,0.50267345895047,1.68289416309409,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,877
"878",0.0733498308209929,-0.244850869716508,2.09739130465727,-0.518809840504761,0.975240970685258,1.65580460109947,-0.622903359624948,0.950699886031505,1.10743069712304,0.789470016700575,1.22716489855019,1.40322681637227,0.600289249736739,0.724018716280076,-0.743950097697768,-0.119068903542886,0.89168807039228,1.85663803647884,0.233265659630505,0.733079331920719,-1.7761023506863,-0.407785605455606,-0.984795616661999,-0.262161767038084,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,878
"879",0.664358401453718,0.465106399994153,-0.794879113099154,1.28252753675315,0.490871730924586,1.03965924679424,-0.808479581195378,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,0.788401414198211,-0.743950097697768,-0.119068903542886,1.64464618651297,-0.298116889230005,0.950142833416028,-0.615765424106434,-0.0113613924714911,0.448420849083482,0.252927017262519,0.712293320381124,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,879
"880",-0.872263882191367,-0.686527135879789,-0.794879113099154,2.1831962253821,0.975240970685258,0.464438676169806,-0.790374583968995,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,0.250804711717995,0.89168807039228,-0.500613524159284,-0.0227619024357535,-0.0537467757617871,0.79402695131272,0.649896366223444,0.033569035724699,-0.634008790206406,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,880
"882",-0.163053597432097,0.940980065173348,0.651256095779058,-0.518809840504761,0.297124035020318,1.04648004407438,-0.70890209645027,0.419233935757304,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,0.595253320443804,-0.157475555754332,-0.858816134064648,-0.614228161849104,0.294111087262229,-1.30289971276704,0.114858818741607,-0.330801027895093,0.145131545092834,-0.206193011917673,-0.73660812368756,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,882
"883",0.0733498308209929,-0.0517078133026848,-0.0718115086600481,-0.518809840504761,0.393997882972452,-1.00430633815188,0.544868961476781,1.00338832075696,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,1.99557700016326,-0.0923117177606173,2.1001727880224,0.89168807039228,0.163944478342061,-0.0227619024357535,-0.615765424106434,0.0231095669651677,0.531269029673263,-1.23291623749017,-0.608175347081621,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,883
"884",0.427954973200628,-0.878225231771813,-1.51794671753826,-0.518809840504761,-1.68878984799844,-1.00430633815188,0.515448340983908,1.02629633585499,1.10743069712304,-1.02568939177634,-0.761359798323593,2.63962461474495,-0.950900669936958,-0.756783335837045,2.31875028800684,-1.22868974932553,-1.3671862779698,-0.854627775401622,-0.483611514155018,-0.615765424106434,0.0898268455729795,-1.82126769416229,-1.82219925269758,-1.1559569678349,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,884
"885",-0.872263882191367,-0.650403122834809,-0.794879113099154,-0.518809840504761,-0.865362140405294,-0.0221115298129201,-0.242698417870897,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,-0.756783335837045,-0.743950097697768,0.250804711717995,0.89168807039228,-1.27956701858502,-0.22758395208876,-0.241086325210003,1.01750108678021,0.515729358626054,0.502837446341306,-0.25317448768489,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,885
"886",1.49177040033953,-1.13952225946383,2.09739130465727,-0.518809840504761,0.733056350804922,1.81040933944912,-0.242698417870897,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06956878037307,0.600289249736739,0.0238568764203503,0.314962269700102,-1.96843697984729,0.138729954271588,1.70097622530966,-0.995666638287535,-0.241086325210003,-0.83660278472868,0.622296240569804,1.74098534330159,-0.632330980039704,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,886
"887",0.782560115580263,-0.351055468068747,-0.794879113099154,-0.518809840504761,0.975240970685258,0.196153983151294,1.20117511093318,-0.794890864438069,-0.819683507644112,0.789470016700575,-0.761359798323593,1.40322681637227,-0.950900669936958,1.43222839337957,0.135761715217386,-0.119068903542886,-1.3671862779698,-0.349383469688583,0.0284436099774981,0.146082076982976,-0.977775443013825,-0.49803843130203,0.849523523397024,-0.499898975438226,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,887
"888",-0.163053597432097,1.59313891401204,-0.794879113099154,1.28252753675315,-1.4466052281181,-1.00430633815188,0.562973958703164,0.398616722169081,-0.819683507644112,-1.02568939177634,1.22716489855019,0.1668290179996,-0.950900669936958,0.217004970174757,-0.743950097697768,-0.858816134064648,0.138729954271588,-0.519021184479581,-0.53481702656827,-0.615765424106434,0.750788939417394,-0.887516103580771,-0.585328846875416,-0.549041854218866,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,888
"889",-0.872263882191367,1.44840203507849,1.37432370021816,0.381858848124194,-0.720051368477092,-0.206273056376475,1.07670325500179,-0.794890864438069,1.10743069712304,0.789470016700575,-0.761359798323593,1.40322681637227,0.600289249736739,-0.104908519415921,2.62827851847699,1.36042555750064,-0.614228161849104,1.18835683620649,1.30858142030879,-0.615765424106434,-1.51560200730892,-1.57181985094261,2.43603010712854,-0.341625851609532,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,889
"890",-0.872263882191367,0.556138912867501,-0.0718115086600481,-1.41947852913372,-1.54347907607023,1.3238591334664,-0.195172800151641,-0.794890864438069,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06956878037307,0.600289249736739,-0.756783335837045,-0.743950097697768,-1.59856336458641,0.89168807039228,-0.272871997747778,2.99836332994609,-0.0537467757617871,-0.148265083996597,-0.697021987356043,1.49774484648373,0.942791201398815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,890
"891",-0.163053597432097,-0.430287470014069,-0.794879113099154,1.28252753675315,1.02367789466132,-1.00430633815188,0.237084008628263,-0.217608883967816,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,0.250804711717995,-0.614228161849104,-0.763357565162007,-0.483611514155018,-0.615765424106434,0.448634119054133,0.99991884375668,-1.08106850993629,0.890385429786678,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.405168860489104,0,0,0,0,1,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,891
"892",0.0733498308209929,0.321092001321502,-0.0718115086600481,-0.518809840504761,-0.332555976668555,-0.490472943048628,-0.849215824954741,0.957572290560913,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,1.19884111342633,-0.743950097697768,0.250804711717995,0.89168807039228,0.0853710222776384,0.0284436099774981,-0.0412574724652394,0.010772779380155,-0.000240409035852679,-0.828950978625349,-0.0512375506266874,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,892
"893",-0.872263882191367,-0.34599810624245,-0.0718115086600481,2.1831962253821,0.878367122733124,0.503089860757219,-0.387538395681964,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,-0.950900669936958,0.788401414198211,-0.743950097697768,-1.59856336458641,-1.3671862779698,-0.190514882608313,0.0284436099774981,-0.615765424106434,0.782141783971665,-0.085425145593069,0.704079738432077,-0.546284161486313,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,893
"897",-0.635860453938277,-0.261467915717198,-1.51794671753826,0.381858848124194,-1.68878984799844,-0.356330596539372,0.223505260708476,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06956878037307,-0.950900669936958,-0.756783335837045,-0.287803231741763,-0.858816134064648,-1.3671862779698,-1.12191398410174,-0.995666638287535,-0.615765424106434,1.17340449664565,-0.691871087222864,0.691190203026404,0.681381940926566,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.46641626724921,0,0,0,0,0,0,0,0,2.53116105810461,-0.16341548911747,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,897
"899",-0.872263882191367,0.738926418875097,2.09739130465727,-0.518809840504761,1.21742559056559,3.97032847815749,-0.962372057619637,-0.794890864438069,1.10743069712304,0.789470016700575,1.22716489855019,-1.06956878037307,2.15147916941044,-0.756783335837045,0.34754418869696,-1.22868974932553,1.64464618651297,3.25414937076687,1.56460898237505,3.48697070880949,-2.84878049376902,-1.12215092026897,1.19331047198086,-0.90405356498543,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,899
"900",-0.872263882191367,-0.688212923155221,-0.794879113099154,1.28252753675315,0.442434806948519,0.0529172402685284,-0.27211903836377,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.1668290179996,0.600289249736739,-0.756783335837045,-0.743950097697768,-0.119068903542886,-1.3671862779698,-0.52827602135747,-0.22758395208876,-0.615765424106434,0.707530611900769,-0.31177741683488,0.639123055407325,-0.467261159997885,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,0,0,1,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,900
"901",-0.872263882191367,-0.604646039644502,-1.51794671753826,0.381858848124194,-0.671614444501025,-0.272207430084415,-0.0707009442202546,-0.794890864438069,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06956878037307,-0.950900669936958,-0.756783335837045,-0.743950097697768,-0.119068903542886,-0.614228161849104,-1.04096460518484,-0.0227619024357535,-0.615765424106434,0.680172621515115,1.22600538761382,0.36466500548319,0.899326571820637,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.405168860489104,0,0,0,1,0,0,0,0,-0.394805010646562,-0.16341548911747,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,901
"903",0.0733498308209929,-0.475803726450743,0.651256095779058,-0.518809840504761,0.878367122733124,-1.00430633815188,0.488290845144333,0.813251795443349,-0.819683507644112,0.789470016700575,1.22716489855019,0.1668290179996,0.600289249736739,-0.756783335837045,0.47787186468439,0.250804711717995,-1.3671862779698,0.191916060116765,-0.329994976915263,-0.615765424106434,-0.147850309843361,0.654788938294058,-1.59535416015821,-1.08836294454602,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.405168860489104,0,0,0,0,0,0,0,1,-0.394805010646562,-0.16341548911747,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,903
